title,condition_0_conditionDisplayName,discountPriceInfo_0_originalRetailPrice_0___value__,isMultiVariationListing,listingInfo_0_watchCount,primaryCategory_0_categoryName,returnsAccepted,sellingStatus_0_convertedCurrentPrice_0___value__,shippingInfo_0_handlingTime,shippingInfo_0_oneDayShippingAvailable,shippingInfo_0_shippingServiceCost_0___value__,topRatedListing,Discount_amount,DiscountPercentage
['Samsung Galaxy S22 | S22+ 5G 128GB - Factory Unlocked Smartphone - New in Box'],['New'],298.0,['true'],['174'],['Cell Phones & Smartphones'],['true'],298.0,['1'],['true'],0.0,['true'],0.0,0.0
['Apple iPhone SE 3rd Gen 64GB Unlocked -* Red-G'],['Used'],120.99,['false'],['71'],['Cell Phones & Smartphones'],['true'],120.99,['3'],['false'],0.0,['false'],0.0,0.0
"['Motorola Moto Edge 5G 2022 XT2205-1 128GB T-Mobile/Unlocked, Excellent - Read']",['Used'],86.99,['true'],['137'],['Cell Phones & Smartphones'],['true'],86.99,['1'],['false'],0.0,['true'],0.0,0.0
['Samsung Galaxy S21 Ultra 5G 128GB G998U Unlocked - Good'],['Good - Refurbished'],232.99,['true'],['5999'],['Cell Phones & Smartphones'],['true'],232.99,['0'],['false'],0.0,['true'],0.0,0.0
['Samsung Galaxy Z Fold4 512GB F936U Unlocked - Excellent'],['Excellent - Refurbished'],1799.99,['true'],['501'],['Cell Phones & Smartphones'],['true'],469.99,['0'],['false'],0.0,['true'],1330.0,73.88929938499659
['SanDisk Micro SD Card 16GB 32GB 64GB 128GB TF Class 10 for Smartphones Tablets '],['New'],5.2,['true'],['752'],['Memory Cards'],['true'],5.2,['0'],['false'],0.0,['false'],0.0,0.0
['Motorola Moto G 5G (2024) XT2417-4 Unlocked (Any Carrier) 128GB 50MP SmartPhone'],['Open box'],114.99,['false'],['112'],['Cell Phones & Smartphones'],['true'],114.99,['1'],['false'],0.0,['true'],0.0,0.0
['Google Pixel 6 | 6a | 6 Pro - 128 GB (Unlocked) AT&T Metro T-Mobile Verizon'],['Very Good - Refurbished'],149.95,['true'],['545'],['Cell Phones & Smartphones'],['true'],149.95,['1'],['false'],0.0,['true'],0.0,0.0
['Fair Condition - Samsung Galaxy XCover Pro 64GB (Verizon) Dual SIM - Free Ship'],['Used'],33.99,['false'],['18'],['Cell Phones & Smartphones'],['true'],33.99,['2'],['false'],0.0,['false'],0.0,0.0
['Unlocked Phone 4G LTE | Finger Print Android 11  | 2022 Model'],['New'],29.99,['false'],['1504'],['Cell Phones & Smartphones'],['true'],29.99,['0'],['false'],0.0,['true'],0.0,0.0
['Motorola Moto One 5G XT2075-1 Verizon Unlocked 128GB Oxford Blue C'],['Used'],59.99,['false'],['183'],['Cell Phones & Smartphones'],['true'],59.99,['1'],['true'],0.0,['true'],0.0,0.0
['Apple iPhone 5c - 8GB 16GB 32GB - ALL COLORS Unlocked AT&T T-Mobile'],['Used'],29.0,['true'],['915'],['Cell Phones & Smartphones'],['true'],29.0,['1'],['true'],0.0,['false'],0.0,0.0
['BRAND NEW Samsung Galaxy A15 5G - 64GB - Black (T-Mobile) ONLY'],['New'],99.99,['false'],['5'],['Cell Phones & Smartphones'],['false'],99.99,['1'],['false'],0.0,['false'],0.0,0.0
['Motorola Moto G14 Dual SIM (4/128GB) | Android 13 *International* - Steel Gray'],['Used'],98.89,['false'],['12'],['Cell Phones & Smartphones'],['true'],69.99,['0'],['false'],0.0,['true'],28.900000000000006,29.22439073718273
['Google Pixel 6  128GB UNLOCKED FOR ALL CARRIERS - GOOD CONDITION'],['Good - Refurbished'],139.99,['true'],['43'],['Cell Phones & Smartphones'],['true'],139.99,['0'],['true'],0.0,['true'],0.0,0.0
['Apple iPhone 12 mini - 64 GB - White (Fully Unlocked)'],['Used'],199.94,['false'],['3114'],['Cell Phones & Smartphones'],['true'],199.94,['1'],['false'],0.0,['true'],0.0,0.0
"['TCL 20S 6.67"" T7730 128GB  4G LTE + GSM Factory Unlocked Smartphone Open Box']",['Open box'],69.99,['true'],['127'],['Cell Phones & Smartphones'],['true'],69.99,['1'],['true'],0.0,['true'],0.0,0.0
['✨✨NEW Samsung Galaxy S10e SM-G970U 128GB / 256GB - UNLOCKED Smartphone SEALED✨✨'],['New'],157.99,['true'],['417'],['Cell Phones & Smartphones'],['true'],157.99,['1'],['false'],0.0,['true'],0.0,0.0
['Motorola Moto Edge 5G 256GB (XT2141-1) Unlocked Royal Blue - Smartphone'],['Used'],119.99,['false'],['83'],['Cell Phones & Smartphones'],['true'],119.99,['1'],['false'],0.0,['true'],0.0,0.0
['Apple iPhone 14 Pro Max 256GB Unlocked Very Good Condition'],['Very Good - Refurbished'],1199.0,['true'],['1178'],['Cell Phones & Smartphones'],['true'],549.99,['1'],['true'],0.0,['true'],649.01,54.12927439532944
['New S24 Ultra Factory Unlocked 7.3 Smartphone 5G Android 13 RAM 6GB ROM128G Gift'],['New'],139.99,['true'],['139'],['Cell Phones & Smartphones'],['true'],139.99,['5'],['false'],0.0,['false'],0.0,0.0
['Google Pixel - 32GB 128GB - ALL COLORS (Unlocked) Unlimited Backup'],['Used'],74.99,['true'],['81'],['Cell Phones & Smartphones'],['true'],74.99,['1'],['true'],0.0,['false'],0.0,0.0
['Samsung Galaxy S21 Plus S21+ 5G SM-G996U1 128GB 256GB Unlocked Good'],['Used'],168.95,['true'],['35'],['Cell Phones & Smartphones'],['true'],168.95,['1'],['true'],0.0,['true'],0.0,0.0
['Samsung Galaxy A13 5G (A136U) - 64GB GSM Unlocked Smartphone - Black (New)'],['New'],109.99,['false'],['612'],['Cell Phones & Smartphones'],['true'],109.99,['1'],['true'],0.0,['true'],0.0,0.0
['Samsung Galaxy A15 5G SM-A156U 128GB Black Smartphone - Excellent'],['Excellent - Refurbished'],89.0,['true'],['24'],['Cell Phones & Smartphones'],['true'],89.0,['2'],['false'],0.0,['false'],0.0,0.0
['New Sealed Samsung Galaxy S21 Ultra 5G SM-G998U 128GB/256GB Unlocked Smartphone'],['New'],298.66,['true'],['89'],['Cell Phones & Smartphones'],['true'],298.66,['1'],['false'],0.0,['true'],0.0,0.0
['PHONE 2024 Android Cheap Cell Phone Unlocked Smartphone Dual SIM Quad Core GPS'],['New'],59.99,['false'],['802'],['Cell Phones & Smartphones'],['true'],59.99,['1'],['false'],0.0,['true'],0.0,0.0
['Xiaomi Redmi Note 13 4G Midnight Black 6gb - 128gb - Factory Unlocked'],['New'],122.74,['false'],['6'],['Cell Phones & Smartphones'],['false'],122.74,['0'],['false'],0.0,['false'],0.0,0.0
"['New i15 Pro Max 6.5"" Android Smartphone 128GB 4G GSM Global Unlocked Cell Phone']",['New'],109.99,['true'],['461'],['Cell Phones & Smartphones'],['true'],109.99,['1'],['false'],0.0,['true'],0.0,0.0
['Google Pixel 7a | 7 | 7 Pro - 128GB 256GB 512GB - Unlocked - Smartphone'],['Good - Refurbished'],219.95,['true'],['37'],['Cell Phones & Smartphones'],['true'],219.95,['1'],['false'],0.0,['true'],0.0,0.0
['NEW Samsung Galaxy S20+ PLUS G986U 12+128GB Unlocked 5G Smartphone GSM+CDMA Cell'],['New'],212.99,['true'],['68'],['Cell Phones & Smartphones'],['true'],212.99,['3'],['false'],0.0,['false'],0.0,0.0
['2024 Factory Unlocked Android Cheap Cell Phone Smartphone Dual SIM USA Quad Core'],['New'],66.39,['false'],['4507'],['Cell Phones & Smartphones'],['true'],66.39,['1'],['false'],0.0,['true'],0.0,0.0
['Samsung Galaxy S22 Ultra 128GB S908U Unlocked - Excellent'],['Excellent - Refurbished'],374.99,['true'],['1003'],['Cell Phones & Smartphones'],['true'],374.99,['0'],['false'],0.0,['true'],0.0,0.0
['Motorola Moto G Play (2023) XT2271 32GB Blue Smartphone - Excellent'],['Excellent - Refurbished'],33.77,['true'],['77'],['Cell Phones & Smartphones'],['true'],33.77,['2'],['false'],0.0,['false'],0.0,0.0
"['New Android S25 Ultra 7.3"" HD Smartphone 5G Unlocked 16GB+512GB 48MP Camera']",['New'],121.99,['true'],['100'],['Cell Phone & Smartphone Parts'],['true'],121.99,['5'],['false'],0.0,['false'],0.0,0.0
['New Sealed Samsung Galaxy S21 Ultra 5G 128GB/ 256GB SM-G998U Factory Unlocked'],['New'],299.29,['true'],['13'],['Cell Phones & Smartphones'],['true'],299.29,['1'],['false'],0.0,['true'],0.0,0.0
['Samsung Galaxy A12 SM-A125U 32GB Black Smartphone New Network Unlocked'],['New'],87.99,['false'],['60'],['Cell Phones & Smartphones'],['true'],87.99,['1'],['true'],0.0,['false'],0.0,0.0
['NEW Samsung Galaxy S20 5G 12+128GB SM-G981U UNLOCKED GSM+CDMA Smartphone Cell'],['New'],212.99,['true'],['249'],['Cell Phones & Smartphones'],['true'],212.99,['1'],['false'],0.0,['true'],0.0,0.0
['Google Pixel 7 Pro 256GB Unlocked - Excellent'],['Excellent - Refurbished'],284.99,['true'],['829'],['Cell Phones & Smartphones'],['true'],284.99,['0'],['false'],0.0,['true'],0.0,0.0
['Apple iPhone 14 Pro Max 128GB Network Unlocked Very Good Condition'],['Very Good - Refurbished'],529.99,['true'],['4413'],['Cell Phones & Smartphones'],['true'],529.99,['1'],['true'],0.0,['true'],0.0,0.0
['Motorola Moto G Pure (2021) 32GB XT2163 Unlocked Smartphone - Good Condition'],['Good - Refurbished'],199.99,['false'],['163'],['Cell Phones & Smartphones'],['true'],49.99,['1'],['false'],0.0,['true'],150.0,75.00375018750938
['Samsung Galaxy A51 Fully Unlocked  128GB - Very Good'],['Very Good - Refurbished'],100.0,['true'],['108'],['Cell Phones & Smartphones'],['true'],100.0,['0'],['true'],0.0,['true'],0.0,0.0
['NEW Samsung Galaxy S21 5G Smartphone SM-G991U Unlocked AT&T T-Mobile GSM+CDMA'],['New'],229.99,['true'],['211'],['Cell Phones & Smartphones'],['true'],229.99,['1'],['false'],0.0,['true'],0.0,0.0
['Apple iPhone 14 Pro Max 256GB Network Unlocked Excellent Condition'],['Excellent - Refurbished'],584.99,['true'],['4617'],['Cell Phones & Smartphones'],['true'],584.99,['1'],['true'],0.0,['true'],0.0,0.0
['Samsung Galaxy A51 - Fully Unlocked 128GB - Excellent'],['Very Good - Refurbished'],149.0,['true'],['16'],['Cell Phones & Smartphones'],['true'],104.0,['0'],['true'],0.0,['true'],45.0,30.201342281879196
['Samsung Galaxy A14 5G SM-A146U 64GB Black AT&T  Only - New Sealed/Unused'],['New'],79.0,['false'],['13'],['Cell Phones & Smartphones'],['false'],79.0,['2'],['false'],0.0,['false'],0.0,0.0
['Samsung Galaxy A14 5G SM-A146U 64GB Black Unlocked - Good'],['Good - Refurbished'],93.0,['false'],['285'],['Cell Phones & Smartphones'],['true'],93.0,['2'],['false'],0.0,['false'],0.0,0.0
['NEW UNLOCKED SAMSUNG GALAXY S21 5G SM-G991U ALL COLORS AND MEMORY GSM+CDMA'],['New'],236.88,['true'],['441'],['Cell Phones & Smartphones'],['true'],236.88,['1'],['false'],0.0,['true'],0.0,0.0
['Samsung Galaxy S21 5G SM-G991U1 128GB 256GB Unlocked Good Refurbished'],['Good - Refurbished'],174.95,['true'],['302'],['Cell Phones & Smartphones'],['true'],174.95,['1'],['true'],0.0,['true'],0.0,0.0
['Google Pixel 7 Pro 256GB Unlocked - Very Good'],['Very Good - Refurbished'],264.99,['true'],['361'],['Cell Phones & Smartphones'],['true'],264.99,['0'],['false'],0.0,['true'],0.0,0.0
['Google Pixel 6a 5G UW GX7AS - 128GB - Charcoal (Verizon Prepaid)'],['Open box'],113.98,['false'],['224'],['Cell Phones & Smartphones'],['true'],113.98,['0'],['false'],0.0,['true'],0.0,0.0
['Google Pixel 6a GX7AS - 128GB - AT&T/T-Mobile/Verizon Or Unlocked - Good!'],['Good - Refurbished'],114.99,['true'],['314'],['Cell Phones & Smartphones'],['true'],114.99,['0'],['true'],0.0,['true'],0.0,0.0
"['One RANDOM Smartphone for Scrap, Parts | Galaxy S22 Ultra, J3, HTC 10 All brands']",['For parts or not working'],9.99,['false'],['6'],['Cell Phones & Smartphones'],['false'],9.99,['1'],['false'],0.0,['false'],0.0,0.0
['Apple iPhone SE 3rd Gen 2022 Fully Unlocked GSM/CDMA 5G SmartPhone 64GB 128GB'],['Open box'],194.99,['true'],['882'],['Cell Phones & Smartphones'],['true'],194.99,['1'],['false'],0.0,['true'],0.0,0.0
['Motorola Moto G Stylus 5G  2024 - 128GB - Caramel Latte (Cricket Wireless)'],['New'],125.95,['false'],['69'],['Cell Phones & Smartphones'],['false'],125.95,['2'],['false'],0.0,['false'],0.0,0.0
['New Samsung Galaxy Note 20 Ultra 5G 128GB Factory Unlocked T-Mobile Att Verizon'],['New'],322.27,['true'],['70'],['Cell Phones & Smartphones'],['true'],322.27,['1'],['false'],0.0,['true'],0.0,0.0
"['Unlocked Smartphone G14 Pro Max 5G 6.8"" 4GB+128GB Android Cell Phone 5000mAh']",['New'],89.99,['true'],['269'],['Cell Phones & Smartphones'],['true'],89.99,['3'],['false'],0.0,['false'],0.0,0.0
['2024 New Android Factory Unlocked Cell Phone Cheap Smartphone Quad Core 2 SIM 4G'],['New'],58.8,['true'],['79'],['Cell Phones & Smartphones'],['true'],58.8,['1'],['false'],0.0,['true'],0.0,0.0
['NEW UNLOCKED SAMSUNG GALAXY NOTE 20 5G SM-N981U 128GB ALL COLORS/MEMORY GSM+CDMA'],['New'],248.88,['true'],['2336'],['Cell Phones & Smartphones'],['true'],248.88,['1'],['false'],0.0,['true'],0.0,0.0
['NEW Samsung Galaxy A54 5G SM-A546U 128GB Factory Unlocked Smartphone Cell Phone'],['New'],248.0,['false'],['207'],['Cell Phones & Smartphones'],['true'],248.0,['3'],['false'],0.0,['false'],0.0,0.0
['Samsung Galaxy S22 SM-S901U Unlocked 128GB Phantom Black Good'],['Good - Refurbished'],192.99,['false'],['633'],['Cell Phones & Smartphones'],['true'],192.99,['1'],['true'],0.0,['true'],0.0,0.0
['2.4GHz Wireless Optical Mouse &USB Receiver Adjustable DPI for PC Laptop Desktop'],['New'],8.99,['false'],['1589'],"['Mice, Trackballs & Touchpads']",['true'],8.99,['1'],['false'],0.0,['true'],0.0,0.0
"['Portable  Wireless Mouse,  2.4GHz Silent with USB Receiver, Optical USB Mouse']",['New'],7.95,['true'],['828'],"['Mice, Trackballs & Touchpads']",['true'],7.95,['1'],['false'],0.0,['true'],0.0,0.0
['Gaming Mouse 7 Button USB Wired LED Breathing Fire Button 3200 DPI Laptop PC'],['New'],7.95,['false'],['2896'],"['Mice, Trackballs & Touchpads']",['true'],7.95,['1'],['false'],0.0,['false'],0.0,0.0
['USB 2.0 Optical Wired Scroll Wheel Mouse  PC Laptop Notebook Desktop Black Mice'],['New'],4.99,['false'],['62'],"['Mice, Trackballs & Touchpads']",['true'],4.99,['6'],['false'],0.0,['false'],0.0,0.0
['2.4GHz Wireless Optical Mouse Mice & USB Receiver For PC Laptop Computer DPI USA'],['New'],6.89,['true'],['2673'],"['Mice, Trackballs & Touchpads']",['true'],6.89,['1'],['false'],0.0,['false'],0.0,0.0
['USB 2.0 Optical Wired Scroll Wheel Mouse PC Laptop Notebook Desktop Black Lot'],['New'],4.99,['true'],['23'],"['Mice, Trackballs & Touchpads']",['true'],4.99,['6'],['false'],0.0,['false'],0.0,0.0
['2.4GHz USB Wireless Optical Mouse Mice for Apple Mac Macbook Pro Air PC White'],['New'],5.95,['false'],['1271'],"['Mice, Trackballs & Touchpads']",['true'],5.95,['1'],['false'],0.0,['false'],0.0,0.0
['Wireless 2.4GHz Optical Mouse Mice & USB Receiver For PC Laptop Computer DPI NEW'],['New'],4.99,['true'],['19'],"['Mice, Trackballs & Touchpads']",['true'],4.99,['3'],['false'],0.0,['false'],0.0,0.0
['2 Wireless Optical Mouse Mice 2.4GHz USB Receiver For Laptop PC Computer DPI USA'],['New'],8.49,['true'],['455'],"['Mice, Trackballs & Touchpads']",['true'],8.49,['1'],['false'],0.0,['false'],0.0,0.0
['Razer Basilisk V3 Wired Optical Gaming Mouse with Chroma RBG Lighting - Black'],['New'],69.99,['false'],['6'],"['Mice, Trackballs & Touchpads']",['true'],33.13,['0'],['false'],0.0,['true'],36.85999999999999,52.66466638091155
['2.4GHz Wireless Optical Mouse USB Mouse DPI RGB Cordless Mice For PC Laptop'],['New'],4.0,['false'],['106'],"['Mice, Trackballs & Touchpads']",['true'],4.0,['3'],['false'],0.0,['false'],0.0,0.0
['2.4GHz Wireless Optical Mouse USB Rechargeable RGB Cordless Mice For PC Laptop'],['New'],7.85,['true'],['1572'],"['Mice, Trackballs & Touchpads']",['true'],7.85,['1'],['false'],0.0,['false'],0.0,0.0
['USB 2.0 Optical Wired Scroll Wheel Mouse  PC Laptop Notebook Desktop Black Mice'],['New'],4.99,['false'],['9'],"['Mice, Trackballs & Touchpads']",['true'],4.99,['6'],['false'],0.0,['false'],0.0,0.0
['Universal Wired USB 2.0 Optical Mouse Mice for PC Laptop Notebook Desktop Black'],['New'],4.98,['false'],['147'],"['Mice, Trackballs & Touchpads']",['true'],4.98,['1'],['false'],0.0,['true'],0.0,0.0
['Wireless 2.4GHz Optical Mouse Mice & USB Receiver For PC Laptop Computer DPI NEW'],['New'],3.99,['true'],['11'],"['Mice, Trackballs & Touchpads']",['true'],3.99,['3'],['false'],0.0,['false'],0.0,0.0
['Wireless Optical Mouse Mice 2.4GHz USB Receiver For Laptop PC Computer DPI USA'],['New'],3.99,['true'],['20'],"['Mice, Trackballs & Touchpads']",['true'],3.99,['3'],['false'],0.0,['false'],0.0,0.0
['TECKNET Wireless Mouse BT5.0/3.0 & 2.4G Rechargeable 4800 DPI Silent Mouse 8 ...'],['New'],10.99,['false'],['35'],"['Mice, Trackballs & Touchpads']",['true'],10.99,['3'],['false'],0.0,['false'],0.0,0.0
['Gaming Mouse Wireless USB Rechargeable 7 Color LED Backlight Optical Mice for PC'],['New'],18.98,['false'],['404'],"['Mice, Trackballs & Touchpads']",['true'],12.48,['1'],['false'],0.0,['true'],6.5,34.24657534246575
['NEW Original HP Wired USB Optical DPI: 800 Mouse Black - QY777AA FREE SHIPPING'],['New'],7.99,['false'],['1'],"['Mice, Trackballs & Touchpads']",['true'],7.99,['1'],['false'],0.0,['true'],0.0,0.0
['2 Wireless Optical Mouse Mice 2.4GHz USB Receiver For Laptop PC Computer DPI USA'],['New'],5.88,['true'],['50'],"['Mice, Trackballs & Touchpads']",['true'],5.88,['2'],['false'],0.0,['false'],0.0,0.0
['New Logitech M510 Wireless Laser Mouse for PC/MAC with Unifying Receiver - Gray'],['New'],19.99,['false'],['381'],"['Mice, Trackballs & Touchpads']",['true'],19.99,['0'],['false'],0.0,['true'],0.0,0.0
['NEW 2.4GHz Wireless Optical Mouse Mice & USB Receiver For PC Laptop Computer DPI'],['New'],4.99,['true'],['4'],"['Mice, Trackballs & Touchpads']",['true'],4.99,['3'],['false'],0.0,['false'],0.0,0.0
['Razer Basilisk V3 Wired Optical Gaming Mouse Chroma White RZ01-04000300'],['Certified - Refurbished'],49.99,['false'],['98'],"['Mice, Trackballs & Touchpads']",['true'],25.99,['1'],['false'],0.0,['true'],24.000000000000004,48.009601920384085
['2.4GHz Bluetooth Wireless Optical Mouse USB Rechargeable RGB Mice for PC Laptop'],['New'],7.9,['true'],['81'],"['Mice, Trackballs & Touchpads']",['true'],7.9,['2'],['false'],0.0,['false'],0.0,0.0
['Wireless Optical Mouse Mice 2.4GHz USB Receiver For Laptop PC Computer DPI lot'],['New'],5.88,['true'],['9'],"['Mice, Trackballs & Touchpads']",['true'],5.88,['3'],['false'],0.0,['false'],0.0,0.0
['Gaming Mouse LED Breathing Fire 4 Button Silent USB Wired 1600 DPI Laptop PC USA'],['New'],6.07,['true'],['717'],"['Mice, Trackballs & Touchpads']",['true'],6.07,['1'],['false'],0.0,['false'],0.0,0.0
['Ergonomic Optical Vertical Mouse 6 Keys USB Wireless Mice 2.4GHz 1600DPI for PC'],['New'],11.85,['false'],['253'],"['Mice, Trackballs & Touchpads']",['true'],11.85,['2'],['false'],0.0,['false'],0.0,0.0
['2.4GHz Wireless Optical Mouse Mice & USB Receiver For PC Laptop Computer DPI USA'],['New'],6.64,['true'],['101'],"['Mice, Trackballs & Touchpads']",['true'],6.64,['0'],['false'],0.0,['false'],0.0,0.0
['Logitech Wireless Mouse M185 Gray Bulk Packaging'],['Open box'],9.49,['false'],['156'],"['Mice, Trackballs & Touchpads']",['true'],9.49,['1'],['false'],0.0,['true'],0.0,0.0
['Razer - Basilisk V3 Wired Optical Gaming Mouse with Chroma RBG Lighting - White'],['New'],69.99,['false'],['6'],"['Mice, Trackballs & Touchpads']",['true'],37.99,['2'],['true'],0.0,['false'],31.999999999999993,45.72081725960851
['Gaming Mouse 7 Button USB Wired LED Breathing Fire Button 3200 DPI Laptop PC'],['New'],6.75,['false'],['70'],"['Mice, Trackballs & Touchpads']",['true'],6.75,['1'],['false'],0.0,['false'],0.0,0.0
"['PICTEK Wired Gaming Mouse, 8 Programmable Buttons, RGB Backlit, 7200 DPI, Ergono']",['New'],9.99,['false'],['4'],"['Mice, Trackballs & Touchpads']",['true'],9.99,['0'],['false'],0.0,['true'],0.0,0.0
['USB 2.0 Optical Wired Scroll Wheel Mouse  PC Laptop Notebook Desktop Black '],['New'],5.99,['true'],['2'],"['Mice, Trackballs & Touchpads']",['true'],5.99,['3'],['false'],0.0,['false'],0.0,0.0
['Lenovo Wired USB Mouse'],['New'],7.99,['false'],['950'],"['Mice, Trackballs & Touchpads']",['true'],7.99,['2'],['false'],0.0,['false'],0.0,0.0
['Wireless Mouse 2.4G Optical Cordless Mice Optical Scroll for PC Laptop Computer'],['New'],6.63,['false'],['325'],"['Mice, Trackballs & Touchpads']",['true'],6.63,['5'],['false'],0.0,['false'],0.0,0.0
['2.4GHz Wireless Optical Mouse Mice & USB Receiver For PC Laptop Computer DPI USA'],['New'],6.99,['true'],['17'],"['Mice, Trackballs & Touchpads']",['true'],6.99,['1'],['false'],0.0,['true'],0.0,0.0
